,SMILES,Melting Point
17680,CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(Cl)C=CC=C2C)=N1)N1CCN(CCO)CC1,283.0
17681,O=C(C(C(=O)N1CCOCC1)C1=CC=CC=C1)N1CCOCC1,186.85
17682,OCC1=CN=C(Cl)C=C1,48.0
17683,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,238.0
17684,OCC(NC(=O)CC1=CC=CC=C1)C1=CC=CC=C1,140.0
17685,COC(=O)C1=CC(I)=CC=C1O,77.0
17686,CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,230.5
17687,CC1=CC=CC=C1P(C1=CC=CC=C1C)C1=CC=CC=C1C,125.0
17688,COC1=CC=C(CCl)C(C)=C1CCl,97.0
17689,CC1(C)CC(=O)C(Cl)C(=O)C1,163.0
17690,OC(=O)COC1=CC=CC=C1C=O,133.0
17691,COC(=O)CNC(SC)=C(C#N)C#N,90.0
17692,CC(CC1=CC(=O)C2=C(O1)C1=C(C=CC=C1)C1=C2C2OC(=O)CC2O1)O[Si](C)(C)C(C)(C)C,188.0
17693,COC1=CC=C(C=C1)N1C(=O)C2ON=C(C2C1=O)C(=O)C1=CC=CO1,137.0
17694,CC1=NC2=NC(=NN2C(=C1)C1=CC=CC=C1)C(F)(F)F,89.0
17695,CC(C)(C)CC(C)(C)NC1=NC(NC2CC(C)(C)NC(C)(C)C2)=NC(Cl)=N1,200.85
17696,[O-][N+](=O)C1=CC=CC=C1OCCOC1=CC=CC=C1[N+]([O-])=O,169.0
17697,O=C1OC(=O)C2CC=CCC12,101.9
17698,O=C(NC1=C(C#N)C2=C(CCCC2)S1)C1=CC=CC=C1,110.0
17699,COC1=CC(=CC(OC)=C1OC)C1=NN=C2SCC(=NN12)C1=CC=CC=C1,197.0
17700,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CC(=O)CC[C@]34C)[C@@H]1CCC21OCCO1,161.85
17701,CC1=CC(C)=C(C)C2=C1C(=O)C2,98.0
17702,COC1=CC=C(NC(=O)C(C)=NNC(N)=S)C=C1,234.0
17703,COC1=CC(F)=C(C=O)C=C1F,99.0
17704,COC1=CC(OCC2=CC=CC=C2)=CC=C1C=O,96.0
17705,CC(=O)OC1(CCC2(C)C(CCC3C4CCC(O)C4(C)CCC23)C1)C(C)=O,193.0
17706,CCOC(=O)C1=C(N)N(N=C1SC)C(=O)C1=CC=CC(=C1)[N+]([O-])=O,153.0
17707,C1=CC=C(C=C1)C1=C2C=CC=CC2=NC1=C1N=C2C=CC=CC2=C1C1=CC=CC=C1,227.0
17708,BrC1=CC=C(N=C1)C1=CN=CC=C1,77.0
17709,CN1N=C(C)C(Br)=C1C,35.0
17710,C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@@H]5O[C@@H]5CC[C@]34C)[C@@H]1CCC2=O,158.0
17711,NC1=C(Cl)N=CN=C1Cl,145.0
17712,NC(C(=O)N[C@H]1[C@H]2SCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1,327.0
17713,ClC1=CC(Br)=CN=C1,80.0
17714,CC1=CC=C(O1)C(C1=CC=C(C)O1)C1=CC=CC=C1O,65.0
17715,CC1=NNC(=N)NC2=C1C(=O)N(C1=CC=CC=C1)C1=CC=CC=C21,227.0
17716,NC1=CC=C(NCCO)C(=C1)[N+]([O-])=O,127.5
17717,CCCCCCCCCCNC(=O)C(C(F)(F)F)C(F)(F)F,66.0
17718,CCOC(=O)C1=C(N)N(N=C1SC)C(=O)C1=CC=C(OC)C=C1,160.0
17719,COC1=CC(OC)=C(C(C)=O)C(OC)=C1,103.0
17720,CC1=CC(NC(=O)C2=NC=C(N=C2)C(C)(C)C)=CC=C1,95.0
17721,CCOC(=O)C(C#N)=C1SCCS1,106.0
17722,CN1CC[C@@]23[C@H]4OC5=C2C(C[C@@H]1[C@@H]3CC[C@@H]4O)=CC=C5O,157.0
17723,ClCCCOC1=CC=C(C=CC(=O)C2=CC=CC=C2)C=C1,74.0
17724,COC(=O)[C@]1(O)CC2=C(N(C)CCC2)C2=C1C=C(OC)N=C2Cl,152.85
17725,NC1=C(C#N)C(C2=C(O1)N(N=C2C(F)(F)F)C1=CC=CC=C1)C1=CC=CC=C1,191.0
17726,CC1=CC=C(NC(=O)C(C(F)(F)F)C(F)(F)F)C=C1C,189.0
17727,[O-][N+](=O)C1=CC=CC=C1N1C(=O)C2ON=C(C2C1=O)C(=O)C1=CC=CO1,209.0
17728,OC1OC(=O)C2=C1C=C(Cl)C(Cl)=C2,180.0
17729,CCCCCCCCCCCCN1C2=CC=CC=C2C(C)(C)C11OC2=CC=C(C=C2C=C1)[N+]([O-])=O,109.0
17730,O=C(C(C(=O)N1CCCCC1)C1=CC=CC=C1)N1CCCCC1,144.35
17731,CC1=C(C)C(CCl)=C(C)C(C)=C1CCl,194.0
17732,CC1CCC2=CC3=C(C=CC(C)=N3)C=C2N1C(=O)C1=CC=CC=C1,155.0
17733,CC(=O)OC(CCC(=O)C1=CC=CC=C1)C1=CC=CC=C1,73.0
17734,IC1=CC=C(NC(=S)C(=O)C2=CC=CC=C2)C=C1,139.0
17735,COC1=CC=C(C=C1)C1C2=C(OC(N)=C1C#N)N(N=C2C(F)(F)F)C1=CC=CC=C1,211.0
17736,BrCCC1=CC=C(CCBr)C=C1,73.0
17737,NCC(O)COC1=CC=CC=C1,146.0
17738,O=C1N2C3OC4C(C3C3=CC=CC=C43)N2C(=O)N1C1=CC=CC=C1,146.0
17739,CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)[N+]([O-])=O,90.0
17740,COC1=CC=CC=C1NC(=O)C(C(F)(F)F)C(F)(F)F,163.0
17741,CC1=C2CCC2=C(CCl)C2=C1CC2,73.0
17742,FC1=CC(F)=C(Br)C(F)=C1,4.0
17743,CC1=CC=C(C=C1)C(O)C1C(=O)N(N=C1C(F)(F)F)C1=CC=CC=C1,257.0
17744,NS(=O)(=O)CC1=CC=CC=C1,103.0
17745,CC1=CC(CC#N)=CC(C)=C1,44.0
17746,[O-][N+](=O)C1=CC=C(C=C1)C1=NN=C2SC(NN12)C1=CC=CC=C1,220.0
17747,CC1=CC(C)=C2C(CC3CCCCN3C2=O)=C1,102.0
17748,COC1=CC=CC=C1C1NN2C(S1)=NN=C2C1=CC=CC=C1OC,173.0
17749,CC1(C)C2CCC1(C)C(=O)C=C2O,221.0
17750,CC1(C)C2CCC1(C)C(=O)C2=C,45.0
17751,CO[C@H]1O[C@@H]2CO[C@H](O[C@H]2[C@H](O)[C@H]1O)C1=CC=CC=C1,165.0
17752,IC1=CC=CC=C1C=O,37.0
17753,CC(Cl)C(C)(C)C,-1.0
17754,CC(C)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,126.3
17755,O=CC1=CC=C(OCC2=CC=CC=C2)C=C1,72.0
17756,CC1=C(N=C(S1)C1=CC=CN=C1)C1=CC=CC=C1,80.0
17757,FC1=CC(F)=C(C=C1)C#N,46.0
17758,CC1=C(I)C(C)=NN1,139.0
17759,CCC=CCCO,-61.5
17760,COC(=O)C1=CC=C(N)C(Cl)=C1,113.0
17761,OC(=O)C(CBr)CBr,100.0
17762,CC[C@H](C1=CC2=C(C=CC=C2)[C@H](C)N=N1)C(C)(C)C,113.35
17763,CCOC(=O)C1=C(N)N(N=C1SC)C(=O)C1=CC=C(C=C1)[N+]([O-])=O,158.0
17764,CCOC(=O)C1=CN=C(SC)N=C1Cl,62.0
17765,CN1N=CC2=C1N=CN=C2NCCNC1=CC(=O)C2=CC=CC=C2C1=O,257.0
17766,[O-][N+](=O)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=C1)[N+]([O-])=O,125.0
17767,NC1=NN=C(C(N)=N1)C1=C(Cl)C(Cl)=CC=C1,217.0
17768,CCCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CO1)C(=O)OCCCC,87.0
17769,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O,264.0
17770,CC12CCC3C(CCC4(C)CC(O)(CCC34C)C#C)C1CCC2=O,238.0
17771,ClC1=CC=C(\C=N\CC\N=C\C2=CC=C(Cl)C=C2)C=C1,125.35
17772,CC1=C(C)C(CCl)=C(C)C(CCl)=C1C,117.0
17773,CC1=CC(Br)=CN=C1NC(=O)C(C)(C)C,127.0
17774,ClCC1=CC=C(C=C1)C#N,79.0
17775,OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1,198.5
17776,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,118.5
17777,OC1=C(F)C(F)=C(F)C(F)=C1C(=O)NC1=CC=C(F)C=C1,130.35
17778,CC(C)N1CSC2=NN=C(N2C1)C1=CN=CC=C1,289.0
17779,[O-][P+](C1C2=C(CCCC2)OC2=C1CCCC2)(C1=CC=CC=C1)C1=CC=CC=C1,157.0
17780,NC[C@H](O)C1=CC=C(O)C(O)=C1,217.0
17781,COC1=CC=C(C)C(=C1)C(O)=O,147.0
17782,CC1=CC=C(O)C(F)=C1F,37.0
17783,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC21OCCO1,206.85
17784,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=CC=C(F)C=C1F,139.0
17785,CC1=CC=C(O)C(=C1)C(O)C1=CC=CC=C1,103.0
17786,O[C@]1(C=C[C@@](O)(C=C1)C#C)C#C,125.0
17787,N#CCC1=CC=CC=C1OCC1=CC=CC=C1,77.0
17788,OC1=CC=CC=C1C=C1SC(=S)N(CN(CCCl)CCCl)C1=O,233.0
17789,CSCC(O)=O,14.0
17790,COC1=CC=C(C=C1)C1(C)CCC2=C(C3=C1C=C(C)O3)C1=CC(Cl)=CC=C1O2,144.0
17791,CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2,246.5
17792,COC1CN(CCCOC2=CC=C(F)C=C2)CCC1NC(=O)C1=C(OC)C=C(N)C(Cl)=C1,110.0
17793,[O-][N+](=O)C1=CC(=C(C=C1Cl)C1C(=O)C2=CC=CC=C2C1=O)[N+]([O-])=O,185.0
17794,CNC1=CC(=O)C2=CC=CC=C2C1=O,230.0
17795,CSC1=CC=C2C=CC=CC2=C1,63.0
17796,C[Si](C)(C)C#CC1(O)CC2=CC=CC=C12,47.0
17797,CC1=C(C)C(Br)=C(Br)C(C)=C1C,72.0
17798,COC1=CC=C(C=C1)[P+]1([S-])NN2C(S1)=NN=C2C(F)(F)F,211.0
17799,CC1=CC(OCC2=CC=CC=C2)=CC=C1[N+]([O-])=O,70.0
17800,ClC1=NC=C(CN2CCSC2=NC#N)C=C1,136.0
17801,CC(C(=O)NC1=CC=C(F)C(F)=C1F)(C(F)(F)F)C(F)(F)F,44.0
17802,C1CNC(CN1)C1=CC=CO1,87.0
17803,ON=CC1=CC=CC2=C1C=CC=C2Br,134.0
17804,FC(F)(F)C(C(=O)NC1=CC=C(Br)C=C1)C(F)(F)F,186.0
17805,COC1=CC=C(CN2CCC3=CC=CC=C3C2)C=C1O,129.0
17806,[O-][N+](=O)C1=CC=C2C(=O)OC(=O)C2=C1,115.0
17807,CCOC(=O)C1=C(N)N(N=C1SC)C(=O)CC1=CC=CC=C1,120.0
17808,CC=CCCl,-65.0
17809,CCCCCCCCCCCCC(OC1=CC=C(C=C1)[N+]([O-])=O)C(=O)NN,127.0
17810,COC1=CC=C(C=C1)C1=CSC(=N1)C(=NNC1=CC=CC(C)=C1C)C#N,164.0
17811,CCCCCCCCCCCCCCC(C)C,4.0
17812,CC1=CC(C)=C(C)C=C1C1OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2O1,188.0
17813,CCC(C)(C)S,-104.0
17814,CC1=CC=NC(Cl)=N1,47.0
17815,[O-][N+](=O)C1=CC(=C(CC(=O)C2=CC=CC=C2)C=C1Cl)[N+]([O-])=O,133.0
17816,ClS(=O)(=O)C1=CC=C(Br)S1,41.0
17817,CC(=O)OC1=CC=C(N)C=C1,74.0
17818,COC1=CC=CC=C1C1=NN=C2SC(NN12)C1=CC=CC=C1,208.0
17819,[O-][N+](=O)C1=CC=CC2=C1C(C=O)=CC=C2,125.0
17820,CC1=CC2=C(C=C1C)C(C)=CC=C2C,64.0
17821,ClC1=CC=CC=C1NN=C(C#N)C1=NC(=CS1)C1=CC=CC=C1,160.0
17822,[O-][N+](=O)\C=C\C1=CC=CC=C1,58.0
17823,BrC1=CC=CC2=C1C=CC=C2C=NNC1=CC=CC=C1,105.0
17824,IC12CC3CC(CC(C3)C1)C2,75.5
17825,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,140.0
17826,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2,145.0
17827,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1,119.0
17828,CC1=CC(=CC=C1Br)C(Cl)=O,26.0
17829,CCCCCBr,-92.67
17830,COC(=O)C1=CC=CC(=C1)C(O)=O,166.0
17831,COC1=CC2=C(C=C1OC)C(=O)C(CC1CCN(CC3=CC=CC=C3)CC1)C2,206.72
17832,CC(=O)OC1CCC2(C)C(CCC3C4CC=C(C=CC5=CC=CC=C5)C4(C)CCC23)C1,119.0
17833,NC1=CC=CC=C1CCCCC1=CC=CC=C1N,74.0
17834,FC1=CC(=CC=C1C(F)(F)F)C(=O)C1=CC=CC=C1,66.0
17835,CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4[C@]5(C[C@@]35CC[C@]12C)CC[C@H](NC)C4(C)C,207.35
17836,COC1=CC=CC=C1C1=NN=C2SC(NN12)C1=CC=CO1,226.0
17837,COC1=CC=C(C=C1CBr)C(F)(F)F,36.0
17838,CCCCCCCCCC(C)C,-47.0
17839,COC1=CC2=C(NC=C2CCN(C(C)C)C(C)C)C=C1,181.0
17840,CCCCCCCCOP(=O)(OCCCCCCCC)OCCCCCCCC,-74.0
17841,COC1=CC=C(C(OC)=C1)C(O)(C1=CC(OC)=C(OC)C(OC)=C1)C1=CC=C(OC)C=C1OC,109.0
17842,COC(=O)C1=CC=C(Cl)N=C1,86.0
17843,[O-][N+](=O)NC(=O)C1=CC=CC=C1,143.0
17844,CN(C)C1=CC=C(C=C(C#N)C2=NC(C)=C(S2)N=NC2=CC=C(F)C=C2)C=C1,149.0
17845,CCOC(=O)C1=C(N)N(N=C1SC)C(=O)C1=CC=CC=C1,95.0
17846,CC1=CC=C(C=C1)C(=O)C1=NOC2C1C(=O)N(C2=O)C1=CC=C(F)C=C1,173.0
17847,NCC(=O)CCC(O)=O,157.0
17848,CC(=NN=C1C(=O)NC2=CC=CC=C12)C1=C(O)C2=CC=CC=C2N(C2=CC=CC=C2)C1=O,267.0
17849,CSC1=CC2=C(C(=O)N(N2C)C2=CC=CC=C2)C(=C1)C1=CC=C(Cl)C=C1,167.0
17850,CC(C)CCCC(C)C1CCC2C3CC(OC(C)=O)C4(O)CC(CCC4(C)C3CCC12C)OC(C)=O,164.0
17851,CC(=O)OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,82.0
17852,CC1=CC(Cl)=CC(C)=C1O,82.0
17853,CC(=O)N1C=C(C)C2=C1C=CC=C2,65.0
17854,CC(=O)OC1=CC(=CC2=C1C=CC=C2)C1=CC=CC=C1,60.0
17855,CC1=CC=C(O1)C1=C(CCC(C)(O)C2=CC=CC=C2)OC2=C1C=C(C)C=C2,85.0
17856,NC1=C(CN2CCCCC2)C(=O)OC2=CC=CC=C12,190.0
17857,BrCC1=CC(I)=CC=C1,50.0
17858,[O-][N+](=O)C1=CC=CC(=C1COC(=O)NC1=CC=CC=C1)[N+]([O-])=O,138.0
17859,ClC1=CC=C(C=C1)C1=CC=CC=C1NC(=O)C1=CC=CN=C1Cl,143.3
17860,CC(=O)OC1=CC(=CC=C1)C(N)=O,140.0
17861,CCOC(=O)C(=CC1=NC=CC=C1)C1=CC=CC=C1,77.85
17862,OC1=CC(F)=C(F)C=C1F,41.0
17863,COC1=CC=C(C=CC(=O)C2=CC=C(O)C=C2)C=C1,188.0
17864,COC(=O)C1=C(C)NC(=O)NC1C1=CC=CC(OC)=C1O,208.0
17865,C1CN2CCN3CCN1C23,-14.65
17866,CC(=O)OC1=CC=CC(O)=C1,55.0
17867,COC1=CC=C(C=C1)C1=C2C(=O)N(N(C)C2=CC(=C1)N1CCCC1)C1=CC=CC=C1,217.0
17868,ClC1=CC(Cl)=C(N2N=C(SC2=N)C(=O)C2=CC=CS2)C(Cl)=C1,209.0
17869,CNC1=CC(=O)C2(C)CCC1C2(C)C,195.0
17870,CC(=O)OC1=CC=C(OC(C)=O)C2=C1C=CC=C2,124.0
17871,COC1=CC=C(C=C1O)[N+]([O-])=O,105.0
17872,COC(=O)[C@@H]1CC(=O)CN1C(=O)OC(C)(C)C,38.0
17873,OC1(CCCCC1)C#CC#CC1(O)CCCCC1,175.0
17874,ClS(=O)(=O)C1=CC=CC(=C1)C#N,50.0
17875,CCOC(OCC)C1=CC=CC2=C1C(=CC=C2Br)[N+]([O-])=O,95.0
17876,O[P+](O)([O-])CCN(CP(C1=CC=CC=C1)C1=CC=CC=C1)CP(C1=CC=CC=C1)C1=CC=CC=C1,147.0
17877,BrC1=C(OCC2=CC=CC=C2)N=C(N=C1)N1CCCCC1,107.0
17878,CC(=O)C1=NN2C(S1)=NC(=O)C1=CC=CC=C21,199.0
17879,ClC1=CC=CC=C1C=C(C#N)C1=NC(=CS1)C1=CC=CS1,102.0
17880,CC1=CC2=C(N=CC=C2)C2=C1C=CC=N2,113.0
17881,CCCCCCCC(=O)C1=CC=CC=C1O,20.85
17882,CC(=O)C1=CC=C2OCCOC2=C1,83.0
17883,O=C=NC1=CC=CC(=C1)C#N,53.0
17884,COC1=CC=C(NC=C2C3CCC(C)(C2=O)C3(C)C)C=C1,171.0
17885,C=C=N,-78.0
17886,S(SC1=CC=CC=N1)C1=CC=CC=N1,58.0
17887,CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C12,244.0
17888,NC(=O)C1=CC(=CC=C1)C(O)=O,280.0
17889,COC1=CC(CCl)=CC=C1OCC1=CC=CC=C1,73.0
17890,O=C1NOC2=CC=CC=C12,139.0
17891,OC(=O)C1=C(C=CC(F)=C1)C(F)(F)F,82.0
17892,CC1=CC=CC(=N1)C(=O)C(=O)C1=CC=CC=C1,76.85
17893,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,221.75
17894,COC(=O)C1=CC=CC=C1OCC1=CC=CC=C1,47.0
17895,BrC1=CN=CC(=C1)C#N,105.0
17896,COC1=CC(=CC=C1O)C1NN2C(S1)=NN=C2C1=CC=CC=C1OC,137.0
17897,CCCCCCCOS(O)(=O)=O,200.5
17898,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,25.0
17899,N#CCCP(CCC#N)C1=CC=CC=C1,73.0
17900,NC1=C(F)C=C(Br)C(=C1)C(F)(F)F,36.0
17901,CC1=C(N2C(SC1)C(NC(=O)C(N)C1=CC=C(O)C=C1)C2=O)C(O)=O,197.0
17902,CC(=O)C=CC1=CC=C(C=CC(C)=O)C=C1,163.0
17903,CCCCCCCCC1=CC=C(O)C=C1,45.0
17904,COC1=CC=C(C=C1)C1(C)CCC2=C(C3=C1C=C(C)O3)C1=C(O2)C=CC=C1,145.0
17905,CC(C)C1=CC(C(C)C)=C(C(C)=O)C(=C1)C(C)C,87.0
17906,OC(=O)CC(O)(C1=CC=CC=C1)C1=CC=CC=C1,210.0
17907,COC1=CC=C(NC(=S)C2=CC=CC=C2)C=C1,133.0
17908,CCOC(=O)C(C(N)=S)=C1NN=C(O1)C1=CC=CC=C1O,128.0
17909,BrC1=CC=CC2=C1C=CC=C2C=O,105.0
17910,CC(O)CC1=C(O)C2=CC=C3C(C)=C(C)C(=O)CC3(C)C2=C(O)C1=O,187.0
17911,[O-][N+](=O)C1=CC=CC(CS(Cl)(=O)=O)=C1,99.0
17912,OC(CC1=CC=CC=C1)C(CC1=CC=CC=C1)=NNC1=CC=C(Br)C=C1,139.0
17913,COC1=CC=C(C=C1OC)[C@@H](O)[C@@H](CO)OC1=C(OC)C=CC=C1OC,110.85
17914,CC1=C(Br)C(C)=NN1,121.0
17915,ClC1=C(Cl)C=C(C=C1)C1=NN=NN1,161.0
17916,COC1=CC=C(C=C1)C1=NN=C2SC(NN12)C1=CC=C(Cl)C=C1,160.0
17917,OC(=O)C1=CC2=C(OC1=O)C(Br)=CC(Br)=C2,223.0
17918,COC1=CC=C(C=C1OC)C(=O)C1=CC=C(Cl)C=C1Cl,128.0
17919,CC=C(C1=CC=CC=C1)C1=CC=CC=C1,49.0
17920,CCCCCCCCCCCC(C)C,-25.0
17921,CC1=CC=C(Br)N=C1,43.0
17922,O=C1NC(=O)C(N1)(C1CCC1)C1=CC=CC=C1,235.0
17923,CCCCCCCCCC1CCCC1,-29.0
17924,NC(=O)C(F)(F)Cl,82.0
17925,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC5(CCC4(C)C3CC(=O)C12C)OCCO5,219.0
17926,ClC1=CC(=C(Cl)C=C1)C1=CC(Cl)=CC=C1Cl,87.0
17927,NC1=C(C#N)C(C2=C(O1)N(N=C2C(F)(F)F)C1=CC=CC=C1)C1=CC=C(Cl)C=C1Cl,210.0
17928,CC(=O)OC1C2CC(OC(C)=O)C3C1(C(CC1C4(C)CCCC31C(O)OC4)OC(C)=O)C(=O)C2=C,226.0
17929,CC(C)(C)OC1=NC=C(Br)C=N1,62.0
17930,COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)C4=C3O)C(=O)CO)C(=O)C2=CC=C1,344.53
17931,CN1N(C(=O)C2=C(C=C(C=C12)N1CCCC1)C1=CC=CC=C1)C1=CC=CC=C1,159.0
17932,CCCCCCCCCCCCC(C)C,-8.0
17933,CC1=CC2=C(O1)C1=C(CCC2(C)C2=CC=CC=C2)OC2=C1C=C(C)C=C2,119.0
17934,CN1N(C(=O)C(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1C)C1=CC=CC=C1,177.0
17935,BrC1=CC2=C(C=C1)C=C(Br)C=C2,165.0
17936,CC(=O)C1=CC=C(C=C1)C#CC1=CC=CC=C1,101.0
17937,ClC1=CC2=C(OCC(=O)N2CCC#N)C=C1,131.0
17938,N#CN=C(OC1=CC=CC=C1)OC1=CC=CC=C1,157.0
17939,ClC1=CC=CC(CNC2=CC(=O)C3=CC=CC=C3C2=O)=C1,191.0
17940,CCOC1=CC(=CC=C1O)C(=S)N1CCCCC1,123.0
17941,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,223.0
17942,FC(F)(F)S(=O)(=O)C1=CC=C(C=C1)C#N,90.0
17943,COC(=O)CC1=CC=C(O)C=C1,57.0
17944,CC1=C(C=C(C=C1[N+]([O-])=O)C(=O)N1CCCCCC1)[N+]([O-])=O,106.0
17945,C1=CC=C(C=C1)C1=NC(=NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1,235.0
17946,CC1=C(C=CC=C1N)C(F)(F)F,39.0
17947,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC(F)=C1)C(O)=O,78.0
17948,CCNC1=C(C=C2C(=O)OC3=CC=CC=C3C2=N1)C(=O)OCC,186.0
17949,NC1=CC=C(CC(O)=O)C=C1,200.0
17950,COC(CNC(C)C1=CC=C(OC)C(O)=C1)OC,88.0
17951,CC1=CC=C(Br)C(O)=C1C(O)=O,57.0
17952,CC12CCC3C(CCC4CC(O)CCC34C)C1CCC2C1(C)OCCO1,174.0
17953,COC1=CC=CC(Br)=C1O,64.0
17954,NC1=C(Br)C=C(F)C=C1Br,65.0
17955,CC(C)=C1CC(=C(C)C)C1=O,87.0
17956,OC[C@@H]1N=C(O[C@H]1C1=CC=CC=C1)C1=CC=CC=C1,186.35
17957,CC(C)(C)OC(=O)N[C@H]1CCCNC1,125.0
17958,CCC1=CC=C(O1)C(C1=CC=C(CC)O1)C1=CC=C(C=C1)C(C1=CC=C(CC)O1)C1=CC=C(CC)O1,81.0
17959,NC1=CN=C(Cl)C=C1,83.0
17960,COC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,195.85
17961,CC1=CC(C)=C(OC(=O)C(F)(F)F)C=C1OC(=O)C(F)(F)F,121.0
17962,CN1\C(=C(\O)NC2=CC=CC=N2)C(=O)C2=C(C=CS2)S1(=O)=O,211.0
17963,CC1=CC=C(C=C1C(O)=O)[N+]([O-])=O,179.0
17964,CSC1=CC2=C(C(=O)N(N2C)C2=CC=CC=C2)C2=C1CCC1=CC=CC=C21,181.0
17965,COC1=CC=CC=C1C1NN2C(COC3=CC=CC=C3)=NN=C2S1,126.0
17966,CCCCOC1=CC=C(C=C1)C1=NN=C2SC(NN12)C1=CC=C(O)C(OC)=C1,144.0
17967,CN(C)C1=CC=C(C=CC2=NC3=C(C=CC=C3)C=C2)C=C1,184.0
17968,NC1=CC=CC=C1N1CCCCC1,46.0
17969,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2,276.0
17970,CC(C)(O)C1(C)CCC(C(O)=O)C(C)(C)O1,111.0
17971,CCCCCCCCCCCCCCCC(C)CC,1.0
17972,S=C=NC1=CC=C(C=C1)N=NC1=CC=CC=C1,97.0
17973,OC(=O)[C@@H]1CCC(=O)C2=CC=CC=C12,94.85
17974,CC1=C(C=CC=C1C#N)C#N,136.0
17975,CCCC1=CC(C)=CC(C)=C1,-59.0
17976,COC(=O)COC(=O)C1=CC=C2C(O)=C(OC2=C1)C(=O)OC,130.0
17977,COC1=C2C(C[C@@H]3N(CCC4=CC5=C(OCO5)C=C34)C2=O)=CC=C1O,208.85
17978,O=C(CCCCC(=O)NCCCC(=O)ON1C(=O)CCC1=O)NCCCC(=O)ON1C(=O)CCC1=O,145.0
17979,CC(=O)C1=CC(OC(F)(F)F)=CC=C1O,30.0
17980,COC(=O)C1=C(CC2=CC3=C(CC3)C=C2C1)C(=O)OC,133.0
17981,CC1=CC=C(Br)C(C)=C1[N+]([O-])=O,70.0
17982,CC1=CC=NC=C1C=CC(O)=O,137.0
17983,NC1=NC(=O)C(O1)C1=CC=CC=C1,256.0
17984,COC(=O)C1=C(C(=O)OC)[C@]2(COC(=O)[C@H](C)NC(C)=O)C3=CC=CC=C3[C@H]1C1=CC=CC=C21,180.35
17985,COC(=O)CCC(C)C1CCC2=C3CCC4CC(CCC4(C)C3CC(OC(C)=O)C12C)OC(C)=O,234.0
17986,FC1=CC2=C(OCCC2=O)C=C1,115.0
17987,NC1=C(I)C=CN=C1,61.0
17988,C[C@]12ON([C@H](C=C1)C(C)(C)CC2=O)C1=CC=CC=C1,56.85
17989,NC1=C(Cl)C=CC=N1,61.0
17990,CC(=C)COC(=O)OCC(C)=C,201.3
17991,COC(=O)CCC(C)C1CCC2C3C=CC4CCCCC4(C)C3CCC12C,60.0
